,行业,代码
4973,通信服务,300025
4974,通信服务,603322
4975,通信服务,603220
4976,通信服务,300292
4977,通信服务,601698
4978,通信服务,000815
4979,通信服务,300571
4980,通信服务,002544
4981,通信服务,002123
4982,通信服务,300921
4983,通信服务,300310
4984,通信服务,688081
4985,通信服务,002093
4986,通信服务,300603
4987,通信服务,300081
4988,通信服务,002467
4989,通信服务,603421
4990,通信服务,600289
4991,通信服务,002231
4992,通信服务,301139
4993,软件开发,300469
4994,软件开发,002153
4995,软件开发,002908
4996,软件开发,002990
4997,软件开发,300229
4998,软件开发,300588
4999,软件开发,301159
5000,软件开发,688171
5001,软件开发,688109
5002,软件开发,003029
5003,软件开发,430564
5004,软件开发,688435
5005,软件开发,002063
5006,软件开发,301339
5007,软件开发,603232
5008,软件开发,600602
5009,软件开发,688695
5010,软件开发,300352
5011,软件开发,000503
5012,软件开发,603508
5013,软件开发,688060
5014,软件开发,688291
5015,软件开发,688207
5016,软件开发,430425
5017,软件开发,839493
5018,软件开发,300311
5019,软件开发,688023
5020,软件开发,688570
5021,软件开发,688651
5022,软件开发,301248
5023,软件开发,300552
5024,软件开发,688343
5025,软件开发,603859
5026,软件开发,831832
5027,软件开发,688030
5028,软件开发,300249
5029,软件开发,300789
5030,软件开发,603138
5031,软件开发,300454
5032,软件开发,603189
5033,软件开发,301162
5034,软件开发,300365
5035,软件开发,301195
5036,软件开发,002322
5037,软件开发,300036
5038,软件开发,300302
5039,软件开发,002178
5040,软件开发,688168
5041,软件开发,688206
5042,软件开发,688777
5043,软件开发,301185
5044,软件开发,688657
5045,软件开发,301313
5046,软件开发,301337
5047,软件开发,301592
5048,软件开发,300845
5049,软件开发,300188
5050,软件开发,002261
5051,软件开发,300579
5052,软件开发,688507
5053,软件开发,688058
5054,软件开发,688118
5055,软件开发,300525
5056,软件开发,300098
5057,软件开发,300074
5058,软件开发,688152
5059,软件开发,003007
5060,软件开发,301221
5061,软件开发,300520
5062,软件开发,301218
5063,软件开发,301172
5064,软件开发,688561
5065,软件开发,603528
5066,软件开发,300605
5067,软件开发,688038
5068,软件开发,835670
5069,软件开发,301179
5070,软件开发,688296
5071,软件开发,688615
5072,软件开发,300559
5073,软件开发,835508
5074,软件开发,300556
5075,软件开发,002528
5076,软件开发,600654
5077,软件开发,300730
5078,软件开发,603990
5079,软件开发,002362
5080,软件开发,900926
5081,软件开发,688095
5082,软件开发,834415
5083,软件开发,300935
5084,软件开发,301302
5085,软件开发,600536
5086,软件开发,002405
5087,软件开发,600476
5088,软件开发,002410
5089,软件开发,688692
5090,软件开发,301236
5091,软件开发,600728
5092,软件开发,300075
5093,软件开发,301330
5094,软件开发,688078
5095,软件开发,300768
5096,软件开发,002421
5097,软件开发,300339
5098,软件开发,301269
5099,软件开发,301556
5100,软件开发,002439
5101,软件开发,002065
5102,软件开发,300366
5103,软件开发,300369
5104,软件开发,300810
5105,软件开发,301117
5106,软件开发,688031
5107,软件开发,300598
5108,软件开发,300659
5109,软件开发,688369
5110,软件开发,688327
5111,软件开发,873806
5112,软件开发,300235
5113,软件开发,300550
5114,软件开发,603927
5115,软件开发,688188
5116,软件开发,002230
5117,软件开发,002268
5118,软件开发,688631
5119,软件开发,688083
5120,软件开发,688588
5121,软件开发,301213
5122,软件开发,601360
5123,软件开发,603039
5124,软件开发,688244
5125,软件开发,002212
5126,软件开发,300451
5127,软件开发,300830
5128,软件开发,300378
5129,软件开发,688225
5130,软件开发,300253
5131,软件开发,688201
5132,软件开发,688227
5133,软件开发,688579
5134,软件开发,300608
5135,软件开发,300386
5136,软件开发,688111
5137,软件开发,301316
5138,软件开发,301178
5139,软件开发,688232
5140,软件开发,300682
5141,软件开发,300344
5142,软件开发,688590
5143,软件开发,300663
5144,软件开发,002279
5145,软件开发,872953
5146,软件开发,300333
5147,软件开发,300047
5148,软件开发,603383
5149,软件开发,300925
5150,软件开发,300561
5151,软件开发,920799
5152,软件开发,837092
5153,软件开发,002253
5154,软件开发,000004
5155,软件开发,000948
5156,软件开发,300465
5157,软件开发,300468
5158,软件开发,835207
5159,软件开发,301315
5160,软件开发,600588
5161,软件开发,301153
5162,软件开发,300773
5163,软件开发,837592
5164,软件开发,300377
5165,软件开发,300033
5166,软件开发,600570
5167,软件开发,688318
5168,软件开发,300085
5169,软件开发,839790
5170,软件开发,837748
5171,软件开发,301208
5172,软件开发,300624
5173,软件开发,300542
5174,软件开发,301378
5175,软件开发,300380
5176,软件开发,301197
5177,软件开发,839680
5178,软件开发,430090
5179,软件开发,835184
5180,软件开发,300996
5181,软件开发,300803
5182,软件开发,832171
5183,软件开发,300348
5184,软件开发,002987
5185,软件开发,300379
5186,软件开发,601519
5187,软件开发,835305
5188,教育,000526
5189,教育,600661
5190,教育,600455
5191,教育,600636
5192,教育,300010
5193,教育,600730
5194,教育,605098
5195,教育,002659
5196,教育,003032
5197,教育,300688
5198,教育,300359
5199,教育,300192
5200,教育,002607
5201,教育,300338
5202,教育,600880
5203,证券,601456
5204,证券,002736
5205,证券,002926
5206,证券,002939
5207,证券,000776
5208,证券,601696
5209,证券,601377
5210,证券,600999
5211,证券,601881
5212,证券,601688
5213,证券,002945
5214,证券,601990
5215,证券,000728
5216,证券,600030
5217,证券,600621
5218,证券,002500
5219,证券,600918
5220,证券,000686
5221,证券,601901
5222,证券,601878
5223,证券,601995
5224,证券,000783
5225,证券,600061
5226,证券,601136
5227,证券,000166
5228,证券,601555
5229,证券,601066
5230,证券,601198
5231,证券,600906
5232,证券,601108
5233,证券,601788
5234,证券,601211
5235,证券,002673
5236,证券,002797
5237,证券,600369
5238,证券,600909
5239,证券,600109
5240,证券,601099
5241,证券,601059
5242,证券,600958
5243,证券,000750
5244,证券,000712
5245,证券,600155
5246,证券,601236
5247,证券,600864
5248,证券,601162
5249,证券,600095
5250,证券,002670
5251,证券,601375
5252,房地产开发,600606
5253,房地产开发,600173
5254,房地产开发,900902
5255,房地产开发,600463
5256,房地产开发,002305
5257,房地产开发,600234
5258,房地产开发,600082
5259,房地产开发,900928
5260,房地产开发,000668
5261,房地产开发,600773
5262,房地产开发,600716
5263,房地产开发,000573
5264,房地产开发,002244
5265,房地产开发,000609
5266,房地产开发,600665
5267,房地产开发,600064
5268,房地产开发,900911
5269,房地产开发,900939
5270,房地产开发,600791
5271,房地产开发,000090
5272,房地产开发,000042
5273,房地产开发,601512
5274,房地产开发,600007
5275,房地产开发,600736
5276,房地产开发,600639
5277,房地产开发,600724
5278,房地产开发,900940
5279,房地产开发,200029
5280,房地产开发,900912
5281,房地产开发,600663
5282,房地产开发,600503
5283,房地产开发,600848
5284,房地产开发,600895
5285,房地产开发,200011
5286,房地产开发,200056
5287,房地产开发,900932
5288,房地产开发,000797
5289,房地产开发,000036
5290,房地产开发,000014
5291,房地产开发,002016
5292,房地产开发,000926
5293,房地产开发,000011
5294,房地产开发,000631
5295,房地产开发,000069
5296,房地产开发,600641
5297,房地产开发,600510
5298,房地产开发,000002
5299,房地产开发,600048
5300,房地产开发,000863
5301,房地产开发,600246
5302,房地产开发,600692
5303,房地产开发,600683
5304,房地产开发,600748
5305,房地产开发,600094
5306,房地产开发,001979
5307,房地产开发,000897
5308,房地产开发,000736
5309,房地产开发,601155
5310,房地产开发,600322
5311,房地产开发,600325
5312,房地产开发,000031
5313,房地产开发,000656
5314,房地产开发,600159
5315,房地产开发,000718
5316,房地产开发,000006
5317,房地产开发,600533
5318,房地产开发,002133
5319,房地产开发,600162
5320,房地产开发,000620
5321,房地产开发,002208
5322,房地产开发,600743
5323,房地产开发,000029
5324,房地产开发,000838
5325,房地产开发,002146
5326,房地产开发,600266
5327,房地产开发,600649
5328,房地产开发,000402
5329,房地产开发,600648
5330,房地产开发,000517
5331,房地产开发,600376
5332,房地产开发,600675
5333,房地产开发,600383
5334,房地产开发,600708
5335,房地产开发,600657
5336,房地产开发,600208
5337,房地产开发,002314
5338,房地产开发,600638
5339,房地产开发,600340
5340,房地产开发,000965
5341,房地产开发,600622
5342,房地产开发,000514
5343,船舶制造,600482
5344,船舶制造,600685
5345,船舶制造,300008
5346,船舶制造,300065
5347,船舶制造,601989
5348,船舶制造,300123
5349,船舶制造,601890
5350,船舶制造,300600
5351,船舶制造,300589
5352,船舶制造,600150
5353,文化传媒,603721
5354,文化传媒,300781
5355,文化传媒,300148
5356,文化传媒,300795
5357,文化传媒,603096
5358,文化传媒,002292
5359,文化传媒,601098
5360,文化传媒,600831
5361,文化传媒,603103
5362,文化传媒,603729
5363,文化传媒,002027
5364,文化传媒,601928
5365,文化传媒,002858
5366,文化传媒,601811
5367,文化传媒,600136
5368,文化传媒,600037
5369,文化传媒,000719
5370,文化传媒,300770
5371,文化传媒,600977
5372,文化传媒,603230
5373,文化传媒,600996
5374,文化传媒,300805
5375,文化传媒,601999
5376,文化传媒,600959
5377,文化传媒,600373
5378,文化传媒,300251
5379,文化传媒,601921
5380,文化传媒,002654
5381,文化传媒,601019
5382,文化传媒,300788
5383,文化传媒,600158
5384,文化传媒,601595
5385,文化传媒,300133
5386,文化传媒,600088
5387,文化传媒,601801
5388,文化传媒,600757
5389,文化传媒,601858
5390,文化传媒,000681
5391,文化传媒,600229
5392,文化传媒,002803
5393,文化传媒,301551
5394,文化传媒,000665
5395,文化传媒,000793
5396,文化传媒,601949
5397,文化传媒,600640
5398,文化传媒,605577
5399,文化传媒,603999
5400,文化传媒,600936
5401,文化传媒,000156
5402,文化传媒,002343
5403,文化传媒,000917
5404,文化传媒,601900
5405,文化传媒,000802
5406,文化传媒,603888
5407,文化传媒,300242
5408,文化传媒,300413
5409,文化传媒,002739
5410,文化传媒,002905
5411,文化传媒,300612
5412,文化传媒,603825
5413,文化传媒,300063
5414,文化传媒,600637
5415,文化传媒,301102
5416,文化传媒,301025
5417,文化传媒,300654
5418,文化传媒,002712
5419,文化传媒,002400
5420,文化传媒,300426
5421,文化传媒,300058
5422,文化传媒,301262
5423,文化传媒,603598
5424,文化传媒,300182
5425,文化传媒,002238
5426,文化传媒,300027
5427,文化传媒,605168
5428,文化传媒,600551
5429,文化传媒,301052
5430,文化传媒,300528
5431,文化传媒,002181
5432,文化传媒,603533
5433,文化传媒,001330
5434,文化传媒,600556
5435,文化传媒,300061
5436,文化传媒,301231
5437,文化传媒,601929
5438,文化传媒,603000
5439,文化传媒,834021
5440,文化传媒,300291
5441,文化传媒,603466
5442,文化传媒,300071
5443,文化传媒,002995
5444,文化传媒,300364
5445,文化传媒,600986
5446,文化传媒,300987
5447,文化传媒,300860
5448,文化传媒,600825
5449,文化传媒,000892
5450,文化传媒,002878
5451,文化传媒,000607
5452,文化传媒,300280
5453,游戏,002602
5454,游戏,002174
5455,游戏,300467
5456,游戏,300031
5457,游戏,600892
5458,游戏,002919
5459,游戏,600633
5460,游戏,300494
5461,游戏,300533
5462,游戏,002605
5463,游戏,002624
5464,游戏,300459
5465,游戏,600715
5466,游戏,300113
5467,游戏,300052
5468,游戏,300299
5469,游戏,603444
5470,游戏,300315
5471,游戏,002558
5472,游戏,300002
5473,游戏,603258
5474,游戏,300043
5475,游戏,002517
5476,游戏,002425
5477,游戏,002555
5478,多元金融,600901
5479,多元金融,002647
5480,多元金融,600517
5481,多元金融,600120
5482,多元金融,000567
5483,多元金融,000563
5484,多元金融,000415
5485,多元金融,600053
5486,多元金融,002961
5487,多元金融,600830
5488,多元金融,000987
5489,多元金融,600816
5490,多元金融,002423
5491,多元金融,000617
5492,多元金融,600318
5493,多元金融,603123
5494,多元金融,600643
5495,多元金融,600390
5496,多元金融,600927
5497,多元金融,001236
5498,多元金融,603093
