,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
776,医药商业,000950,重药控股,90.03842266,90.03842266,17.97,0.79,-0.98,-0.95,7.64,-2.62
777,医药商业,603883,XD老百姓,145.10225252,144.87214605,14.47,2.14,-7.57,-5.9,1.17,17.19
778,珠宝首饰,002867,周大生,144.58512255,143.73569429,14.34,2.45,0.68,-13.8,-0.52,-4.1
779,珠宝首饰,603900,莱绅通灵,40.71692981,40.53709931,35.92,2.1,-1.14,-8.82,90.53,114.65
780,珠宝首饰,605599,菜百股份,127.01111474,127.01111474,9.93,3.35,-1.25,-9.17,35.07,53.62
781,珠宝首饰,002731,萃华珠宝,34.6322912,31.04954528,10.07,1.93,-1.26,-4.58,40.39,43.98
782,珠宝首饰,000026,飞亚达,66.34241514,59.63978431,36.61,2.02,-1.85,11.22,63.66,63.99
783,珠宝首饰,600916,中国黄金,139.272,139.272,25.88,1.99,-2.29,-2.01,-0.72,0.24
784,珠宝首饰,002345,潮宏基,127.41272218,124.32842594,16.86,3.64,-4.25,-15.87,57.24,157.91
785,珠宝首饰,300945,曼卡龙,54.35365585,49.43026358,31.59,3.35,-8.9,-28.84,65.65,82.73
786,化学原料,603213,镇洋发展,54.56335247,54.56335247,41.24,2.97,0.39,25.76,41.47,46.15
787,化学原料,603062,麦加芯彩,51.1596,17.94678768,25.51,2.56,0.39,7.44,0.06,35.61
788,化学原料,002895,川恒股份,141.95117143,139.3380271,17.57,2.18,0.06,2.6,5.91,1.15
789,化学原料,603067,振华股份,104.90821689,104.90821689,22.34,3.3,0.02,-7.58,25.62,65.66
790,化学原料,301059,金三江,27.4148644,24.51901128,44.43,4.82,-0.09,8.2,18.13,-2.23
791,化学原料,301286,侨源股份,110.66766,44.60988121,49.91,6.22,-0.15,1.39,8.81,-21.78
792,化学原料,002748,世龙实业,24.12,24.12,24.94,1.78,-0.19,7.34,28.85,24.54
793,化学原料,301065,本立科技,24.80868,20.191275,40.68,1.91,-0.21,3.08,0.91,26.08
794,化学原料,001358,兴欣新材,28.952,11.97943215,41.38,2.07,-0.22,0.56,13.04,7.9
795,化学原料,601065,江盐集团,53.7360802,34.7990082,17.98,1.25,-0.22,2.57,1.7,-2.22
796,化学原料,601568,北元集团,170.01111119,170.01111119,48.41,1.5,-0.23,4.39,11.75,4.39
797,化学原料,600623,华谊集团,170.03878553,149.93454228,29.89,0.76,-0.24,9.13,19.37,14.43
798,化学原料,600618,氯碱化工,117.49023756,76.18374156,12.68,1.32,-0.26,8.45,10.68,3.04
799,化学原料,603113,金能科技,58.50871408,58.50871408,19.26,0.7,-0.38,1.48,32.69,25.23
800,化学原料,301395,仁信新材,28.2192209,15.9694169,32.64,1.83,-0.39,8.1,21.17,26.86
801,化学原料,003017,大洋生物,23.3856,19.2537161,19.92,2.22,-0.41,12.52,38.58,51.97
802,化学原料,601678,滨化股份,91.52921428,90.32771428,23.84,0.8,-0.41,7.52,14.4,19.62
803,化学原料,603299,苏盐井神,76.36800634,75.93708026,11.82,1.3,-0.44,5.73,-4.78,-8.69
804,化学原料,831304,迪尔化工,24.0023952,11.65878751,42.2,4.95,-0.74,-2.64,-7.91,16.18
805,化学原料,000990,诚志股份,92.72262392,92.72255525,27.62,0.52,-0.75,-0.52,5.39,-0.91
806,化学原料,002469,三维化学,54.50446092,52.82717252,26.44,2.11,-0.77,0.84,7.01,20.0
807,化学原料,603004,鼎龙科技,52.238336,13.059584,36.31,2.64,-0.77,0.09,20.09,8.73
808,化学原料,603310,巍华新材,64.57858,12.916464,48.21,1.66,-0.78,-0.74,12.58,3.03
809,化学原料,301149,隆华新材,50.61100212,30.56893654,22.15,2.61,-0.8,4.05,24.16,19.98
810,化学原料,600746,江苏索普,95.17919505,95.03571128,41.68,1.77,-1.07,-0.37,-14.93,16.26
811,化学原料,000683,博源化工,186.30882691,166.2372871,13.73,1.35,-1.11,3.94,4.81,-5.29
812,化学原料,002145,中核钛白,162.164235,159.67611166,30.23,1.34,-1.21,0.0,4.16,0.95
813,化学原料,600727,鲁北化工,41.4937761,41.4890661,28.81,1.31,-1.35,4.38,-2.0,7.39
814,化学原料,600367,红星发展,52.70472436,49.74485662,44.95,2.19,-1.67,17.91,15.99,34.11
815,化学原料,688267,中触媒,53.52956,28.1948149,32.87,1.97,-1.97,17.38,28.89,31.17
816,化学原料,002125,湘潭电化,86.05015017,86.05015017,45.45,2.92,-8.6,37.97,43.59,37.8
817,农药兽药,600389,江山股份,86.9913,86.9913,13.99,2.27,0.6,6.4,35.66,40.77
818,农药兽药,600195,中牧股份,77.30092328,77.30092328,30.19,1.39,0.29,7.08,7.07,13.15
819,农药兽药,002688,金河生物,52.00815843,50.21730464,25.44,2.33,0.25,5.98,-5.34,54.23
820,农药兽药,301035,润丰股份,167.3956547,167.12541572,16.3,2.45,0.2,9.93,9.05,23.41
821,农药兽药,002942,新农股份,27.35306672,24.08014317,16.39,2.35,0.07,4.83,15.01,26.99
822,农药兽药,001231,农心科技,20.62,7.3492773,28.04,2.11,-0.02,6.35,22.08,23.55
823,农药兽药,603585,苏利股份,39.83516221,39.01318721,29.18,1.64,-0.12,36.89,46.03,78.36
824,农药兽药,002496,*ST辉丰,27.28737315,21.38309672,43.57,2.03,-0.14,15.82,26.57,-2.69
825,农药兽药,603810,丰山集团,27.41431074,27.41431074,41.85,1.82,-0.22,7.01,30.42,83.52
826,农药兽药,688526,科前生物,75.55935788,75.55935788,17.45,1.96,-0.25,-4.98,5.81,16.96
827,农药兽药,002749,国光股份,71.25958644,64.6050925,22.67,3.74,-0.26,2.81,-2.61,12.19
828,农药兽药,000553,安道麦A,178.69656245,166.98141941,29.56,0.93,-0.31,10.01,35.51,14.82
829,农药兽药,002004,华邦健康,87.71042016,83.38274488,11.9,0.92,-0.34,5.48,12.44,-1.99
830,农药兽药,600731,湖南海利,40.00595699,39.95155881,17.67,1.29,-0.45,11.32,10.66,30.18
831,农药兽药,870656,海昇药业,18.29,4.57252286,34.48,2.83,-0.49,-7.24,6.15,48.94
832,农药兽药,603970,中农立华,37.76641883,37.76641883,17.5,2.6,-0.49,1.44,8.24,2.18
833,农药兽药,600201,生物股份,88.17305809,88.17305809,28.82,1.67,-0.76,5.5,12.11,15.23
834,农药兽药,603599,广信股份,99.76552021,99.76552021,15.49,1.04,-0.77,0.92,0.64,-6.96
835,农药兽药,605033,美邦股份,26.06656,26.06656,21.76,2.28,-0.79,2.01,13.61,61.61
836,农药兽药,300119,瑞普生物,92.34676008,66.55695357,19.9,2.08,-0.91,-24.55,14.52,9.9
837,农药兽药,603639,海利尔,48.80940105,48.80652905,11.63,1.45,-1.2,2.21,21.8,15.81
838,农药兽药,301665,泰禾股份,141.48,11.28893726,45.04,4.27,-1.23,8.93,-8.04,218.54
839,农药兽药,603566,普莱柯,49.14084277,49.14084277,23.22,1.93,-1.24,-3.99,10.51,14.89
840,农药兽药,600226,亨通股份,88.9339986,88.9339986,31.72,2.55,-1.96,7.53,6.41,17.25
841,农药兽药,300871,回盛生物,42.14587162,42.14587162,23.68,2.17,-2.48,-8.7,-19.58,109.35
842,农药兽药,300804,广康生化,34.1806,12.70225,49.94,2.55,-3.07,19.36,92.62,104.74
843,农药兽药,002258,利尔化学,94.13141801,93.98008057,15.38,1.22,-3.41,3.71,20.74,45.72
844,农药兽药,002215,诺 普 信,107.15339365,83.63140595,4.27,2.61,-3.48,-3.61,27.82,-2.02
845,农药兽药,300796,贝斯美,38.38948729,38.38948729,36.94,2.21,-3.64,-0.93,17.07,4.11
846,农药兽药,002734,利民股份,91.64742855,83.0408255,21.19,2.88,-15.87,10.13,75.36,169.17
847,农药兽药,002250,联化科技,96.41904378,95.9113137,48.49,1.5,-27.91,-2.49,69.82,92.71
848,环保行业,002887,绿茵生态,25.58048812,16.2685901,23.94,1.14,0.15,8.28,24.78,24.4
849,环保行业,300140,节能环境,197.41056892,64.98172363,17.51,1.45,0.07,5.64,18.62,7.42
850,环保行业,688057,金达莱,34.6932,34.6932,17.65,1.11,0.07,6.07,20.52,13.24
851,环保行业,603797,联泰环保,27.41260848,27.41260848,12.71,0.84,0.06,4.46,20.88,17.25
852,环保行业,601033,永兴股份,142.29,37.944,18.09,1.4,0.06,-4.3,4.15,14.07
853,环保行业,688309,恒誉环保,15.49807898,15.49807898,46.85,2.09,-0.01,14.27,34.98,56.72
854,环保行业,300864,南大环境,32.42445222,32.42445222,18.1,2.64,-0.01,5.5,11.22,2.98
855,环保行业,300899,*ST凯鑫,14.75949403,9.47260567,19.86,2.26,-0.06,6.32,9.62,11.57
856,环保行业,688376,美埃科技,49.83552,18.9054564,29.72,2.71,-0.14,5.24,1.62,11.05
857,环保行业,301203,国泰环保,26.376,14.45487225,24.8,1.95,-0.17,9.86,16.83,14.72
858,环保行业,603817,海峡环保,34.60410117,34.60410117,19.12,1.14,-0.21,5.38,11.79,8.78
859,环保行业,601330,绿色动力,107.29588431,76.16018033,14.5,1.34,-0.23,3.92,6.94,17.38
860,环保行业,301372,科净源,16.38857177,9.83973636,36.46,2.09,-0.24,7.38,39.03,17.91
861,环保行业,300388,节能国祯,49.78418709,49.71631498,18.34,1.12,-0.25,6.7,8.3,-1.48
862,环保行业,301305,朗坤科技,44.60309492,22.87461764,14.51,1.22,-0.26,4.93,16.66,4.94
863,环保行业,000551,创元科技,52.35116897,52.16209434,16.47,1.98,-0.27,6.21,20.0,9.31
864,环保行业,301081,严牌股份,23.72832794,22.7556999,48.51,2.11,-0.28,10.56,18.43,28.85
865,环保行业,300187,永清环保,34.41166139,34.22931554,31.36,3.25,-0.32,6.81,13.89,7.46
866,环保行业,603177,德创环保,19.2960144,19.1123712,44.04,5.08,-0.33,9.61,24.97,27.87
867,环保行业,688101,三达膜,46.54809165,46.54809165,15.27,1.13,-0.34,8.11,7.85,7.1
868,环保行业,601200,上海环境,110.12163453,110.12163453,17.55,0.98,-0.35,2.9,7.63,1.36
869,环保行业,300664,鹏鹞环保,42.27472896,42.05051406,7.87,0.98,-0.37,6.68,16.95,-4.12
870,环保行业,601827,三峰环境,144.45503712,144.45503712,8.82,1.25,-0.38,-1.15,7.6,0.7
871,环保行业,836263,中航泰达,21.27118014,15.45061679,34.21,3.71,-0.42,1.2,15.85,97.64
872,环保行业,600796,钱江生化,52.42843884,18.72341228,42.97,1.6,-0.45,6.14,12.04,5.95
873,环保行业,300854,中兰环保,17.6219864,14.1788726,44.07,1.78,-0.47,1.34,32.52,44.13
874,环保行业,300692,中环环保,27.12603871,23.98381531,32.81,1.26,-0.48,3.9,7.94,13.5
875,环保行业,600388,龙净环保,151.2625135,151.2625135,20.43,1.51,-0.5,3.48,5.31,-3.72
876,环保行业,605069,正和生态,22.8845298,9.09783415,13.62,2.5,-0.56,-6.39,13.19,41.68
877,环保行业,600526,菲达环保,43.8623648,35.0831654,26.9,1.02,-0.57,2.7,9.31,12.3
878,环保行业,000885,城发环境,91.11090438,91.11090438,8.35,1.07,-0.6,5.26,16.22,11.29
879,环保行业,003027,同兴科技,23.67397152,18.9903213,43.45,1.43,-0.7,9.28,27.63,22.78
880,环保行业,600874,创业环保,94.85325233,74.31725233,9.31,0.96,-0.75,4.7,11.85,4.14
881,环保行业,002973,侨银股份,55.90544902,30.49162423,20.68,2.26,-0.9,-6.15,31.16,29.3
882,环保行业,000035,中国天楹,109.28422505,106.00720156,25.87,1.0,-0.92,1.16,-1.58,-10.27
883,环保行业,301175,中科环保,79.775896,33.705896,25.68,2.3,-1.11,4.45,3.04,2.85
884,环保行业,002479,富春环保,47.8345,47.72792827,12.49,1.18,-1.12,5.96,18.16,20.48
885,环保行业,002034,旺能环境,75.33964618,74.96574859,9.39,1.14,-1.13,-1.2,3.33,14.14
886,环保行业,002266,浙富控股,172.23595627,161.59443458,15.9,1.53,-1.22,4.75,11.49,7.49
887,环保行业,001230,劲旅环境,29.98322339,12.14585456,19.33,1.63,-1.31,2.99,31.42,38.13
888,环保行业,301109,军信股份,121.28479942,21.22768575,17.54,1.67,-1.32,3.22,20.93,36.38
889,环保行业,000920,沃顿科技,54.35142857,48.5274125,30.57,2.97,-2.07,13.93,15.58,31.13
890,环保行业,603588,高能环境,92.46033154,92.46033154,10.29,1.01,-2.3,4.83,16.73,17.41
891,环保行业,300335,迪森股份,29.76557301,23.97165663,38.87,1.57,-2.78,19.47,29.19,32.2
892,环保行业,300172,中电环保,37.963431,29.36904491,32.41,2.02,-3.27,9.77,18.11,12.2
893,环保行业,300867,圣元环保,50.46231354,35.58528655,19.77,1.36,-3.3,-0.38,29.05,44.4
894,环保行业,000967,盈峰环境,199.51742903,199.42244393,27.61,1.14,-4.18,-13.58,7.88,26.76
895,环保行业,300815,玉禾田,76.8086784,74.54376585,11.91,1.85,-5.56,-13.37,28.72,26.61
896,环保行业,603686,福龙马,68.04750018,68.04750018,26.79,2.04,-10.16,4.51,40.36,59.96
897,工程咨询服务,600720,中交设计,181.73196875,79.91674186,48.37,1.2,0.09,-1.49,-2.1,-10.61
898,工程咨询服务,600629,华建集团,85.68090359,84.16023552,35.59,1.65,-0.02,10.12,18.84,-2.97
899,工程咨询服务,301167,建研设计,18.6592,11.58375698,43.15,1.99,-0.04,10.9,29.25,31.91
900,工程咨询服务,603018,华设集团,56.34458976,56.34458976,24.33,1.1,-0.09,9.72,13.34,1.6
901,工程咨询服务,603909,建发合诚,26.4322564,26.4322564,32.7,2.48,-0.11,7.88,19.15,12.17
902,工程咨询服务,003013,地铁设计,59.98322132,58.74495377,27.18,2.29,-0.13,1.52,-0.61,0.34
903,工程咨询服务,603357,设计总院,48.88239366,48.44857802,14.3,1.32,-0.15,5.44,-4.7,-0.68
904,工程咨询服务,300500,启迪设计,22.99947768,22.15644965,35.08,2.1,-0.16,12.0,31.54,26.39
905,工程咨询服务,000779,甘咨询,44.15879794,44.1549455,20.07,1.15,-0.2,3.37,8.7,16.56
906,工程咨询服务,002116,中国海诚,49.54178023,48.59751403,27.19,2.02,-0.37,1.92,12.01,9.93
907,工程咨询服务,000928,中钢国际,94.2561516,94.25499856,10.18,1.16,-0.4,5.31,12.31,8.24
908,工程咨询服务,300492,华图山鼎,128.47206709,128.47206709,26.45,34.39,-0.89,3.11,5.35,26.05
909,工程咨询服务,603017,中衡设计,26.5884533,26.5884533,31.1,1.77,-2.31,-19.29,18.59,19.18
910,医疗器械,688050,爱博医疗,133.33214885,130.85471066,36.01,5.0,0.92,-4.98,-32.48,-24.27
911,医疗器械,600587,新华医疗,93.48906732,93.13218975,14.57,1.21,0.9,0.39,2.19,-6.04
912,医疗器械,603301,振德医疗,55.87481706,55.87481706,27.26,1.01,0.63,3.6,3.71,-1.73
913,医疗器械,600529,山东药玻,146.99052603,146.99052603,16.43,1.83,0.36,3.55,1.79,-12.97
914,医疗器械,300246,宝莱特,24.81718443,19.81606062,42.94,2.1,0.32,22.85,41.48,42.34
915,医疗器械,002382,蓝帆医疗,63.24773046,62.78085956,20.53,0.78,0.28,14.78,35.64,22.42
916,医疗器械,002901,大博医疗,156.33376547,108.94242308,37.91,5.23,0.21,-1.61,12.31,24.42
917,医疗器械,688139,海尔生物,99.04220624,99.04220624,22.46,2.3,0.18,-0.06,-4.15,-10.33
918,医疗器械,688677,海泰新光,46.032768,46.032768,24.65,3.62,0.15,-4.63,24.59,3.59
919,医疗器械,688236,春立医疗,71.7273095,53.936036,30.88,2.49,0.05,9.31,38.93,46.09
920,医疗器械,301580,爱迪特,46.02522353,31.10413884,36.79,2.34,0.05,10.81,23.51,5.24
921,医疗器械,688606,奥泰生物,53.4194401,53.4194401,21.82,1.39,0.01,4.99,2.2,8.98
922,医疗器械,688338,赛科希德,27.36351072,27.36351072,29.57,1.69,-0.04,6.51,10.31,8.0
923,医疗器械,301087,可孚医疗,74.0603864,68.80229448,20.25,1.59,-0.06,7.22,10.86,3.6
924,医疗器械,688273,麦澜德,31.32,11.53415063,19.64,2.39,-0.07,8.2,15.79,36.29
925,医疗器械,688366,昊海生科,119.51176869,99.45157569,33.08,2.15,-0.09,-2.38,-6.9,-14.57
926,医疗器械,688301,奕瑞科技,176.47247132,176.47247132,30.83,4.02,-0.13,-4.27,-1.91,30.44
927,医疗器械,603309,维力医疗,38.48285757,38.35190433,16.33,2.14,-0.21,6.98,25.5,14.46
928,医疗器械,002950,奥美医疗,56.4872743,40.31797264,16.33,1.62,-0.24,1.71,4.45,2.88
929,医疗器械,603387,基蛋生物,41.94159586,41.94159586,16.31,1.59,-0.28,-0.12,5.22,1.35
930,医疗器械,002817,黄山胶囊,23.03055909,22.33302572,30.57,2.49,-0.3,5.34,21.45,24.19
931,医疗器械,688358,祥生医疗,34.37738304,34.37738304,20.65,2.55,-0.35,1.76,6.53,25.55
932,医疗器械,688314,康拓医疗,27.19075087,27.19075087,28.27,4.22,-0.37,6.19,24.24,16.95
933,医疗器械,688075,安旭生物,51.16353729,51.16353729,37.59,1.0,-0.38,5.08,8.87,9.16
934,医疗器械,300529,健帆生物,180.48479215,115.61843171,23.9,6.46,-0.38,2.82,-4.28,-20.87
935,医疗器械,300439,美康生物,42.42879718,32.32037843,34.89,1.45,-0.39,6.47,2.22,6.98
936,医疗器械,300595,欧普康视,140.15823317,104.55258046,21.86,3.01,-0.44,0.45,5.82,-16.5
937,医疗器械,603205,健尔康,46.2228,11.5557,40.12,3.28,-0.45,-1.53,13.61,1.54
938,医疗器械,603987,康德莱,35.07430766,35.07430766,14.44,1.38,-0.45,7.62,18.61,14.22
939,医疗器械,300206,理邦仪器,70.0233322,40.87625145,26.9,3.58,-0.47,0.41,10.22,10.12
940,医疗器械,300653,正海生物,37.908,37.90788944,35.59,4.55,-0.52,1.74,5.62,1.01
941,医疗器械,688581,安杰思,52.01267939,26.601764,23.12,2.22,-0.54,2.45,4.27,10.13
942,医疗器械,300406,九强生物,83.24821305,60.05492838,25.0,2.19,-0.58,1.58,-3.54,9.18
943,医疗器械,605369,拱东医疗,42.88587858,42.88587858,39.11,2.57,-0.59,1.51,10.26,-1.67
944,医疗器械,300298,三诺生物,123.76277884,99.69205513,42.9,3.89,-0.6,4.5,7.7,-13.68
945,医疗器械,688289,圣湘生物,120.80239925,120.80239925,32.92,1.68,-0.68,2.57,8.37,-7.04
946,医疗器械,301367,瑞迈特,73.94688,46.64990589,25.7,2.58,-0.68,-0.59,20.39,31.84
947,医疗器械,300482,万孚生物,104.99874037,93.85091263,13.88,1.93,-0.7,1.4,5.67,-0.91
948,医疗器械,300453,三鑫医疗,43.51571383,29.69816157,20.25,3.4,-0.74,-0.12,7.62,14.74
949,医疗器械,300314,戴维医疗,37.1808,18.55702094,41.19,3.19,-0.76,1.49,7.49,15.58
950,医疗器械,688410,山外山,45.5625586,33.25969651,30.78,2.69,-0.79,2.23,24.5,28.21
951,医疗器械,002030,达安基因,90.24157986,90.24157986,42.63,1.14,-0.84,4.38,14.82,13.2
952,医疗器械,300562,乐心医疗,33.92472533,25.13491952,36.97,3.43,-0.85,2.91,19.63,5.91
953,医疗器械,688389,普门科技,56.43157064,56.43157064,26.28,2.84,-0.98,-0.68,-3.73,-9.86
954,医疗器械,688580,伟思医疗,43.60466743,43.60466743,32.81,2.75,-1.01,2.05,15.68,67.95
955,医疗器械,300677,英科医疗,174.8964623,126.6416282,12.4,0.99,-1.02,16.37,25.23,8.22
956,医疗器械,688029,南微医学,130.06555499,130.06555499,20.2,3.42,-1.1,4.72,19.54,3.98
957,医疗器械,002432,九安医疗,175.57888987,165.40758157,16.48,0.82,-1.13,-1.91,0.79,-8.82
958,医疗器械,300685,艾德生物,89.30939445,88.8671585,24.68,4.96,-1.15,7.94,10.62,1.38
959,医疗器械,688016,心脉医疗,117.09901115,117.09901115,22.58,3.08,-1.55,6.02,7.33,-13.25
960,医疗器械,603014,威高血净,153.9436595,14.26173006,34.25,2.3,-1.81,1.14,41.21,41.21
961,电子元件,002484,江海股份,182.09717577,175.66311194,29.95,3.14,3.62,10.98,21.72,23.61
962,电子元件,603328,依顿电子,101.44176928,101.44176928,21.81,2.57,1.78,17.69,25.28,5.18
963,电子元件,833914,远航精密,30.14,30.14,46.06,3.28,1.08,55.3,58.88,89.32
964,电子元件,688800,瑞可达,100.57474982,100.57474982,33.25,4.74,0.75,19.0,45.32,27.58
965,电子元件,603267,鸿远电子,118.66003804,118.66003804,49.28,2.79,0.5,9.34,-11.43,42.4
966,电子元件,000823,超声电子,68.89601048,68.89309242,41.23,1.47,0.1,24.49,37.96,26.78
967,电子元件,002913,奥士康,108.15645976,90.40363226,24.08,2.52,0.09,31.77,54.42,44.96
968,电子元件,870357,雅葆轩,21.133112,11.74740294,43.78,6.05,0.01,8.28,23.43,44.6
969,电子元件,834950,迅安科技,14.356056,7.25439,29.08,4.98,-0.01,3.83,10.93,54.66
970,电子元件,688093,世华科技,80.49649713,80.49649713,23.09,4.02,-0.01,15.55,41.77,53.02
971,电子元件,832110,雷特科技,15.0111,6.2503911,35.46,4.48,-0.1,-0.57,9.35,21.42
972,电子元件,301280,珠城科技,55.31388862,15.33591562,25.64,3.16,-0.12,5.94,10.82,39.88
973,电子元件,430718,合肥高科,17.16320631,7.85388076,23.99,3.01,-0.13,5.64,7.13,54.4
974,电子元件,605058,澳弘电子,40.8762497,40.8762497,27.91,2.45,-0.15,26.21,40.26,48.73
975,电子元件,603989,艾华集团,62.73682631,62.73682631,21.92,1.7,-0.16,4.69,12.92,4.76
976,电子元件,603115,海星股份,35.49728,35.49728,39.1,1.85,-0.23,8.62,16.94,20.55
977,电子元件,688511,*ST天微,19.15706915,19.15706915,27.63,2.32,-0.26,8.31,44.53,19.65
978,电子元件,002782,可立克,67.26848487,67.0322289,24.02,3.41,-0.28,12.84,19.84,9.2
979,电子元件,836395,朗鸿科技,22.26225421,15.1353777,37.4,11.19,-0.31,-3.18,1.25,41.1
980,电子元件,300852,四会富仕,45.69861539,43.91340991,39.82,3.03,-0.37,5.94,21.88,23.01
981,电子元件,301319,唯特偶,36.15719644,16.30265608,41.54,3.29,-0.6,21.43,34.88,49.85
982,电子元件,301631,壹连科技,74.10065855,15.5903922,30.8,3.18,-0.67,2.76,7.98,-13.11
983,电子元件,600237,铜峰电子,47.30318663,46.62571163,43.46,2.54,-0.67,6.53,15.92,14.5
984,电子元件,301328,维峰电子,46.0673946,14.30890615,45.26,2.42,-0.72,5.52,18.85,-0.12
985,电子元件,920060,万源通,49.55135567,22.8460052,43.59,5.06,-0.72,8.46,8.74,7.95
986,电子元件,002815,崇达技术,127.15520168,75.34022891,27.58,1.81,-0.75,15.29,24.05,16.67
987,电子元件,002729,好利科技,27.07954816,25.96862923,39.06,5.09,-0.77,14.68,25.53,18.12
988,电子元件,300656,民德电子,45.57060667,35.39070864,34.04,4.45,-1.05,3.41,10.82,7.03
989,电子元件,002388,ST新亚,22.981392,22.77999351,42.84,2.32,-1.15,10.0,40.63,31.2
990,电子元件,300319,麦捷科技,94.76653392,89.44273671,38.0,2.09,-1.4,5.17,7.8,-12.85
991,电子元件,603678,火炬电子,174.10494361,174.10494361,40.81,2.94,-1.5,2.93,-2.43,20.27
992,电子元件,002922,伊戈尔,64.42236557,61.32640389,38.33,2.05,-1.56,3.87,7.63,-6.56
993,电子元件,301566,达利凯普,67.961699,35.8636429,32.99,4.94,-1.98,4.94,22.32,3.72
994,电子元件,301132,满坤科技,50.80839203,15.78504527,45.06,2.92,-2.89,27.23,50.61,26.7
995,燃气,600681,百川能源,49.34345701,49.30496281,11.82,1.38,0.4,6.98,16.83,9.52
996,燃气,600635,大众公用,123.41176942,101.10549202,15.89,1.42,0.13,8.31,16.76,-6.07
997,燃气,603706,东方环宇,38.76664156,38.76664156,11.93,2.42,-0.01,14.28,22.94,14.94
998,燃气,001299,美能能源,28.53430007,7.69457635,26.92,2.42,-0.1,7.29,8.99,30.52
999,燃气,603318,水发燃气,31.95133631,26.69470353,42.08,2.16,-0.14,9.78,10.48,-3.33
1000,燃气,603689,皖天然气,42.69581666,42.26963549,10.58,1.34,-0.14,3.45,8.6,0.93
1001,燃气,002911,佛燃能源,137.40538354,133.04977913,22.21,1.64,-0.24,3.94,-0.94,-12.91
1002,燃气,605368,蓝天燃气,71.5349598,71.5349598,13.55,2.11,-0.26,1.32,-1.86,-8.83
1003,燃气,000407,胜利股份,31.15499682,31.00196584,28.38,1.06,-0.36,6.63,14.19,4.73
1004,燃气,605169,洪通燃气,31.767424,31.767424,35.24,1.69,-0.4,4.56,21.67,13.09
1005,燃气,601139,深圳燃气,186.70048714,186.70048714,14.64,1.19,-0.41,3.35,4.34,-5.94
1006,燃气,603053,成都燃气,84.711217,84.711217,11.81,1.85,-0.49,1.17,4.61,-2.06
1007,燃气,605090,九丰能源,173.55867144,172.90353884,8.57,1.82,-0.5,-2.59,9.59,-5.16
1008,燃气,603080,新疆火炬,25.1021,25.1021,13.8,1.68,-0.51,4.78,19.46,14.3
1009,燃气,600617,国新能源,55.56072315,51.13562944,11.92,1.59,-0.57,7.43,23.61,6.67
1010,燃气,002267,陕天然气,88.18758279,88.18758279,4.8,1.35,-0.61,2.59,0.89,-2.1
1011,燃气,600903,贵州燃气,80.96059333,80.96059333,28.3,2.68,-0.62,2.03,-0.28,-9.28
1012,燃气,603393,新天然气,121.45346019,121.25291133,8.05,1.42,-1.08,-4.31,6.51,-5.35
1013,燃气,000968,蓝焰控股,69.46669099,69.46669099,9.41,1.14,-1.28,8.94,17.9,8.46
1014,燃气,000421,南京公用,39.06026991,39.0521482,29.67,1.44,-1.41,4.3,18.06,5.92
1015,燃气,300332,天壕能源,44.46698728,42.64324589,18.0,1.05,-2.19,8.9,12.97,-11.23
1016,燃气,300483,首华燃气,30.43281226,30.41937226,36.36,1.6,-2.4,20.58,43.41,13.82
1017,燃气,300435,中泰股份,59.785515,57.16626765,14.91,1.99,-2.51,5.66,24.1,30.47
1018,装修建材,002225,濮耐股份,63.75853122,52.08109997,29.05,1.89,1.99,30.72,25.2,28.25
1019,装修建材,603137,恒尚节能,27.95221344,11.26645344,14.69,2.25,1.95,12.01,24.63,44.15
1020,装修建材,002372,伟星新材,167.48239634,154.73427307,36.82,3.79,0.84,-5.81,-6.32,-13.34
1021,装修建材,002043,兔 宝 宝,84.03795122,74.36465926,20.77,2.91,0.56,-0.2,-1.27,-12.63
1022,装修建材,300737,科顺股份,56.83037998,45.41011313,35.08,1.25,0.37,9.36,17.97,7.34
1023,装修建材,603801,志邦家居,44.74183558,44.52085881,26.58,1.41,0.32,3.22,-0.29,-16.05
1024,装修建材,603313,梦百合,52.89340424,52.89340424,22.52,1.43,0.3,12.11,26.29,38.36
1025,装修建材,603661,恒林股份,40.70491997,40.70491997,19.62,1.12,0.21,9.37,13.23,-2.17
1026,装修建材,002398,垒知集团,36.29721659,30.12713361,24.51,1.03,0.15,10.17,17.65,20.65
1027,装修建材,002088,鲁阳节能,56.95660705,56.14284296,23.72,2.24,0.06,1.28,-3.06,-7.42
1028,装修建材,603180,金牌家居,30.63545768,30.63545768,21.95,1.12,-0.13,4.63,9.06,-3.69
1029,装修建材,301429,森泰股份,22.52091,8.38983584,30.81,1.71,-0.14,7.5,19.74,25.33
1030,装修建材,002790,瑞尔特,31.29863527,19.52624275,36.42,1.51,-0.21,4.32,9.5,5.49
1031,装修建材,603600,永艺股份,35.83726499,32.54851128,15.57,1.62,-0.29,3.64,14.26,-6.64
1032,装修建材,001238,浙江正特,42.977,12.49346274,26.5,3.89,-0.3,3.01,37.23,44.54
1033,装修建材,001216,华瓷股份,34.60648458,34.60648458,17.19,2.07,-0.35,8.27,15.17,11.26
1034,装修建材,603008,喜临门,60.32209635,60.32209635,21.21,1.66,-0.59,-5.03,4.24,0.0
